id,lon,lat,population_density,avg_restaurant_dist,avg_bar_dist,avg_school_dist,avg_toilets_dist,avg_college_dist,avg_hospital_dist
56431,12.577916617247242,55.67041662613848,3456.030517578125,140.34739454094293,289.5533498759305,576.36476426799,313.53846153846155,1000.0,1000.0
56432,12.586249950547241,55.67041662613848,6053.97900390625,225.8237288135593,370.9728813559322,706.9728813559323,415.49152542372883,1000.0,1000.0
56433,12.594583283847243,55.67041662613848,4575.705078125,127.26315789473684,232.69005847953215,467.48830409356725,312.5263157894737,1000.0,1000.0
56434,12.602916617147242,55.67041662613848,1530.306396484375,317.39935064935065,330.15909090909093,837.8019480519481,525.5227272727273,999.8181818181819,1000.0
56435,12.611249950447242,55.67041662613848,1485.899658203125,269.09322033898303,350.56779661016947,1000.0,872.2542372881356,1000.0,1000.0
56826,12.527916617447243,55.66208329283848,2193.057861328125,814.9840425531914,522.0478723404256,795.8563829787234,790.5,804.5265957446809,1000.0
56827,12.53624995074724,55.66208329283848,3209.3037109375,724.4917582417582,489.86813186813185,533.9862637362637,685.2802197802198,566.7582417582418,1000.0
56828,12.544583284047242,55.66208329283848,5063.4208984375,286.19662921348316,170.42134831460675,627.5056179775281,483.53370786516854,750.443820224719,1000.0
56829,12.552916617347242,55.66208329283848,4237.4541015625,508.7307692307692,458.6025641025641,849.7307692307693,725.4871794871794,992.7179487179487,1000.0
56830,12.561249950647241,55.66208329283848,1867.2786865234375,243.78339350180505,543.1263537906137,874.8231046931407,584.0541516245487,1000.0,1000.0
56831,12.569583283947242,55.66208329283848,3800.131103515625,308.5763358778626,770.0,1000.0,563.6106870229007,1000.0,1000.0
56832,12.577916617247242,55.66208329283848,6365.18408203125,233.11764705882354,465.55555555555554,1000.0,364.8169934640523,1000.0,1000.0
56833,12.586249950547241,55.66208329283848,8520.26171875,457.8785942492013,346.9073482428115,1000.0,628.8785942492012,1000.0,1000.0
56834,12.594583283847243,55.66208329283848,8382.80078125,343.85128205128206,243.43589743589743,996.9076923076923,584.0358974358975,1000.0,1000.0
56835,12.602916617147242,55.66208329283848,9661.013671875,254.66261398176292,149.3404255319149,999.8297872340426,511.8753799392097,1000.0,1000.0
56836,12.611249950447242,55.66208329283848,8618.115234375,321.50331125827813,166.59602649006624,1000.0,368.9072847682119,1000.0,1000.0
57228,12.527916617447243,55.65374995953848,2558.42822265625,927.9019607843137,733.0245098039215,1000.0,1000.0,1000.0,1000.0
57229,12.53624995074724,55.65374995953848,3588.1904296875,351.15765765765764,337.1981981981982,1000.0,978.6711711711712,1000.0,1000.0
57230,12.544583284047242,55.65374995953848,3915.948974609375,466.78008298755185,449.38589211618256,1000.0,960.7344398340249,1000.0,1000.0
57231,12.552916617347242,55.65374995953848,2503.3251953125,568.0689655172414,538.2319749216301,1000.0,960.9561128526645,1000.0,1000.0
57232,12.561249950647241,55.65374995953848,1302.745849609375,675.7363636363636,906.2818181818182,1000.0,1000.0,1000.0,1000.0
57233,12.569583283947242,55.65374995953848,2081.22119140625,553.7540983606557,1000.0,1000.0,998.672131147541,1000.0,1000.0
57234,12.577916617247242,55.65374995953848,188.5145263671875,955.0714285714286,950.9285714285714,1000.0,1000.0,1000.0,1000.0
57235,12.586249950547241,55.65374995953848,1381.4981689453125,497.4166666666667,319.4423076923077,1000.0,877.7051282051282,1000.0,1000.0
57236,12.594583283847243,55.65374995953848,4199.36962890625,511.73413897280966,439.74018126888217,1000.0,412.5105740181269,1000.0,1000.0
57237,12.602916617147242,55.65374995953848,4681.4755859375,406.8348623853211,532.5779816513761,1000.0,371.05045871559633,1000.0,1000.0
57238,12.611249950447242,55.65374995953848,6884.72705078125,258.2134146341463,303.2012195121951,1000.0,398.859756097561,1000.0,1000.0
57627,12.527916617447243,55.64541662623848,3050.063720703125,954.2616279069767,763.1802325581396,1000.0,807.3546511627907,1000.0,1000.0
57628,12.53624995074724,55.64541662623848,4172.16552734375,676.3352272727273,478.35795454545456,1000.0,998.1931818181819,1000.0,1000.0
57629,12.544583284047242,55.64541662623848,2936.73779296875,337.5,674.795,1000.0,771.095,1000.0,1000.0
57630,12.552916617347242,55.64541662623848,1389.8812255859375,345.35185185185185,999.0714285714286,1000.0,404.6746031746032,1000.0,1000.0
57631,12.561249950647241,55.64541662623848,601.6731567382812,1000.0,1000.0,1000.0,931.2840909090909,1000.0,1000.0
57632,12.569583283947242,55.64541662623848,316.4658203125,1000.0,1000.0,1000.0,998.1538461538462,1000.0,1000.0
57633,12.577916617247242,55.64541662623848,348.10894775390625,740.9032258064516,740.9032258064516,1000.0,873.1935483870968,1000.0,1000.0
57634,12.586249950547241,55.64541662623848,1811.1142578125,963.5089285714286,847.4017857142857,1000.0,644.625,1000.0,1000.0
57635,12.594583283847243,55.64541662623848,3054.178466796875,965.1714285714286,924.4642857142857,1000.0,407.4357142857143,1000.0,1000.0
57636,12.602916617147242,55.64541662623848,2347.386474609375,795.2608695652174,947.072463768116,1000.0,662.3985507246376,1000.0,1000.0
57637,12.611249950447242,55.64541662623848,3481.22509765625,545.9478260869565,944.4434782608696,1000.0,573.6130434782609,1000.0,1000.0
58026,12.527916617447243,55.63708329293848,529.59228515625,977.08,1000.0,1000.0,940.32,1000.0,1000.0
58027,12.53624995074724,55.63708329293848,941.8035888671875,608.1666666666666,1000.0,1000.0,1000.0,1000.0,1000.0
58028,12.544583284047242,55.63708329293848,872.8312377929688,398.10526315789474,1000.0,1000.0,987.0263157894736,1000.0,1000.0
58029,12.552916617347242,55.63708329293848,667.3911743164062,860.7307692307693,1000.0,1000.0,825.7692307692307,1000.0,1000.0
58030,12.561249950647241,55.63708329293848,200.9263916015625,896.6875,896.6875,1000.0,1000.0,1000.0,1000.0
58031,12.569583283947242,55.63708329293848,422.76800537109375,364.6666666666667,391.4,1000.0,902.8888888888889,1000.0,1000.0
58032,12.577916617247242,55.63708329293848,1834.9425048828125,256.14102564102564,361.43589743589746,1000.0,597.508547008547,1000.0,1000.0
58033,12.586249950547241,55.63708329293848,3013.868896484375,441.3648068669528,577.4635193133047,1000.0,365.53218884120173,1000.0,1000.0
58034,12.594583283847243,55.63708329293848,2184.774169921875,774.8478260869565,709.6521739130435,1000.0,789.7173913043479,1000.0,1000.0
58035,12.602916617147242,55.63708329293848,1842.617431640625,917.5860215053764,366.5860215053763,1000.0,982.4032258064516,1000.0,1000.0
58036,12.611249950447242,55.63708329293848,2123.94580078125,996.5021097046414,777.4050632911392,1000.0,999.8101265822785,1000.0,1000.0
58433,12.527916617447243,55.62874995963848,159.16534423828125,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
58434,12.53624995074724,55.62874995963848,528.700927734375,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
58435,12.544583284047242,55.62874995963848,421.9629211425781,1000.0,1000.0,1000.0,871.0,1000.0,1000.0
58436,12.552916617347242,55.62874995963848,285.25994873046875,,,,,,
58437,12.561249950647241,55.62874995963848,244.5179443359375,955.7142857142857,999.8571428571429,1000.0,1000.0,1000.0,1000.0
